gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,ni,optgr,revt,cik,costat,mkvalt,gind,gsector,sic
111864,20181231,2018,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,15913.0000,2101.0000,,16125.0000,0001058290,A,36627.9600,451020,45,7370
111864,20191231,2019,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,16204.0000,1842.0000,,16783.0000,0001058290,A,33986.9600,451020,45,7370
111864,20201231,2020,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,16923.0000,1392.0000,,16652.0000,0001058290,A,43433.5000,451020,45,7370
114524,20101231,2010,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,22003.7620,1800.9610,8.4250,9156.2740,0001065088,A,36115.2693,255020,25,7370
114524,20111231,2011,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,27320.2180,3229.3870,8.4180,11651.6540,0001065088,A,39019.1507,255020,25,7370
114524,20121231,2012,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,37074.0000,2609.0000,2.0000,14072.0000,0001065088,A,65991.0238,255020,25,7370
114524,20131231,2013,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,41488.0000,2856.0000,2.0000,16047.0000,0001065088,A,70995.3100,255020,25,7370
114524,20141231,2014,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,45132.0000,46.0000,0.0020,17902.0000,0001065088,A,68690.8800,255020,25,7370
114524,20151231,2015,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,17785.0000,1725.0000,0.0040,8592.0000,0001065088,A,32536.3200,255020,25,7370
114524,20161231,2016,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,23847.0000,7266.0000,0.0000,8979.0000,0001065088,A,32273.0300,255020,25,7370
114524,20171231,2017,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,25981.0000,-1016.0000,0.0000,9567.0000,0001065088,A,38834.4600,255020,25,7370
114524,20181231,2018,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,22819.0000,2530.0000,0.0000,10746.0000,0001065088,A,25684.0500,255020,25,7370
114524,20191231,2019,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,18174.0000,1786.0000,0.0000,10800.0000,0001065088,A,28743.5600,255020,25,7370
114524,20201231,2020,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,19310.0000,5667.0000,0.0000,10271.0000,0001065088,A,34371.0000,255020,25,7370
117768,20110131,2010,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,4495.2460,253.1460,5.8190,3543.3090,0001045810,A,14078.2595,453010,45,3674
117768,20120131,2011,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,5552.9280,581.0900,6.4310,3997.9300,0001045810,A,9042.0611,453010,45,3674
117768,20130131,2012,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,6412.2450,562.5360,7.1190,4280.1590,0001045810,A,7561.4286,453010,45,3674
117768,20140131,2013,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,7250.8940,439.9900,6.1500,4130.1620,0001045810,A,8917.5529,453010,45,3674
117768,20150131,2014,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,7201.3680,630.5870,0.0860,4681.5070,0001045810,A,10465.0542,453010,45,3674
117768,20160131,2015,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,7370.0000,614.0000,0.0000,5010.0000,0001045810,A,15787.3100,453010,45,3674
117768,20170131,2016,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,9841.0000,1666.0000,0.0000,6910.0000,0001045810,A,63870.3000,453010,45,3674
117768,20180131,2017,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,11241.0000,3047.0000,,9714.0000,0001045810,A,148954.8000,453010,45,3674
117768,20190131,2018,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,13292.0000,4141.0000,,11716.0000,0001045810,A,87112.5000,453010,45,3674
117768,20200131,2019,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,17315.0000,2796.0000,,10918.0000,0001045810,A,144695.1600,453010,45,3674
117768,20210131,2020,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,28791.0000,4332.0000,,16675.0000,0001045810,A,322145.8000,453010,45,3674
119314,20101231,2010,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,2905.9530,527.5410,0.0000,3084.9050,0001075531,A,19636.2843,253010,25,7370
119314,20111231,2011,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,3970.6710,1056.3710,0.0000,4355.6100,0001075531,A,23291.0226,253010,25,7370
119314,20121231,2012,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,6569.7420,1419.5660,0.0000,5260.9560,0001075531,A,30939.4697,253010,25,7370
119314,20131231,2013,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,10444.4600,1892.6630,0.0000,6793.3060,0001075531,A,60454.0992,253010,25,7370
119314,20141231,2014,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,14940.5630,2421.7530,0.0610,8441.9710,0001075531,A,59214.5259,253010,25,7370
119314,20151231,2015,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,17420.5750,2551.3600,0.0010,9223.9870,0001075531,A,63252.8194,253010,25,7370
119314,20161231,2016,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,19838.9730,2134.9870,0.0000,10743.0060,0001075531,A,72112.5593,253010,25,7370
119314,20171231,2017,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,25451.2630,2340.7650,0.0000,12681.0820,0001075531,A,84231.7333,253010,25,7370
119314,20181231,2018,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,22687.0000,3998.0000,0.0000,14527.0000,0001075531,A,78597.4694,253010,25,7370
119314,20191231,2019,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,21402.0000,4865.0000,0.0000,15066.0000,0001075531,A,85059.3354,253010,25,7370
119314,20201231,2020,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,21874.0000,59.0000,0.1640,6840.0000,0001075531,A,91228.9792,253010,25,7370
126136,20101231,2010,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,15707.0000,-237.0000,1.4610,7059.0000,0001091667,A,4460.9275,502010,50,4841
126136,20111231,2011,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,15605.0000,-369.0000,3.0420,7204.0000,0001091667,A,5726.4558,502010,50,4841
126136,20121231,2012,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,15599.0000,-304.0000,0.8130,7504.0000,0001091667,A,7713.6582,502010,50,4841
126136,20131231,2013,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,17295.0000,-169.0000,0.2760,8155.0000,0001091667,A,14516.2534,502010,50,4841
126136,20141231,2014,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,24550.0000,-183.0000,1.2340,9108.0000,0001091667,A,18661.4400,502010,50,4841
126136,20151231,2015,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,39316.0000,-271.0000,1.3010,9754.0000,0001091667,A,20587.5809,502010,50,4841
126136,20161231,2016,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,149067.0000,3522.0000,6.8380,29003.0000,0001091667,A,77421.1122,502010,50,4841
126136,20171231,2017,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,146623.0000,9895.0000,1.1750,41581.0000,0001091667,A,80128.4758,502010,50,4841
126136,20181231,2018,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,146130.0000,1230.0000,1.5070,43634.0000,0001091667,A,64219.1294,502010,50,4841
126136,20191231,2019,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,148188.0000,1668.0000,1.8470,45764.0000,0001091667,A,101855.1581,502010,50,4841
126136,20201231,2020,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,144206.0000,3222.0000,1.6720,48417.0000,0001091667,A,128162.7431,502010,50,4841
136725,20101231,2010,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,2390.4000,381.8000,1.4000,1413.0000,0001035267,A,10026.4750,351010,35,3845
136725,20111231,2011,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,3063.1000,495.1000,1.3000,1757.3000,0001035267,A,18196.2930,351010,35,3845
136725,20121231,2012,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,4059.2000,656.6000,1.4000,2178.8000,0001035267,A,19712.8740,351010,35,3845
136725,20131231,2013,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,3950.3000,671.0000,1.5000,2265.1000,0001035267,A,14671.8560,351010,35,3845
136725,20141231,2014,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,3959.4000,418.8000,0.7000,2131.7000,0001035267,A,19359.2040,351010,35,3845
136725,20151231,2015,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,4907.3000,588.8000,0.4000,2384.4000,0001035267,A,20426.3840,351010,35,3845
136725,20161231,2016,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,6486.9000,735.9000,0.3000,2704.4000,0001035267,A,24605.7960,351010,35,3845
136725,20171231,2017,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,5758.0000,660.0000,0.7000,3128.9000,0001035267,A,40982.7620,351010,35,3845
136725,20181231,2018,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,7846.7000,1127.9000,0.6000,3724.2000,0001035267,A,54836.3400,351010,35,3845
136725,20191231,2019,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,9733.2000,1379.3000,0.6000,4478.5000,0001035267,A,68573.4000,351010,35,3845
136725,20201231,2020,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,11168.9000,1060.6000,0.5000,4438.4000,0001035267,A,96290.3700,351010,35,3845
137310,20110131,2010,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,6338.1570,904.1290,2.0180,3611.8930,0001058057,A,12534.6617,453010,45,3674
137310,20120131,2011,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5767.6190,615.0910,6.6260,3393.0400,0001058057,A,9070.2473,453010,45,3674
137310,20130131,2012,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5261.7640,306.5850,7.0410,3168.6300,0001058057,A,4702.1265,453010,45,3674
137310,20140131,2013,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5451.0100,315.3200,18.9220,3404.4000,0001058057,A,7500.9067,453010,45,3674
137310,20150131,2014,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5884.3870,435.3460,6.3650,3706.9630,0001058057,A,7977.9231,453010,45,3674
137310,20160131,2015,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5442.1270,-811.4000,6.1700,2725.8280,0001058057,A,4492.0122,453010,45,3674
137310,20170131,2016,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,4648.6500,21.1510,2.1040,2317.6740,0001058057,A,7525.6327,453010,45,3674
137310,20180131,2017,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,4708.2870,520.8310,0.0000,2409.1700,0001058057,A,11569.6503,453010,45,3674
137310,20190131,2018,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,10016.7520,-179.0940,3.0260,2865.7910,0001058057,A,12202.2644,453010,45,3674
137310,20200131,2019,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,11133.2350,1584.3910,0.8080,2699.1610,0001058057,A,15950.0832,453010,45,3674
137310,20210131,2020,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,10764.9240,-277.2980,0.0000,2968.9000,0001058057,A,34756.1869,453010,45,3674
137435,20101231,2010,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,1755.5550,338.7530,0.0000,834.4950,0001110646,A,,502020,50,7370
137435,20111231,2011,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,2453.9520,513.8730,0.0000,1158.3670,0001110646,A,,502020,50,7370
137435,20121231,2012,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,3094.3250,583.8510,,1316.3450,0001110646,A,,502020,50,7370
137435,20131231,2013,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,4054.7650,734.0820,0.0000,1519.1010,0001110646,A,,502020,50,7370
137435,20141231,2014,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,4892.2850,766.6280,0.0000,1887.7660,0001110646,A,,502020,50,7370
137435,20151231,2015,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,6353.6120,1039.7220,0.0000,3520.1600,0001110646,A,,502020,50,7370
137435,20161231,2016,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,8358.3260,1671.3990,0.0000,5498.8980,0001110646,A,,502020,50,7370
137435,20171231,2017,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,10917.3300,1645.7820,,8315.3280,0001110646,A,,502020,50,7370
137435,20181231,2018,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,12644.6670,894.5270,,9764.1860,0001110646,A,,502020,50,7370
137435,20191231,2019,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,16105.6580,3050.5780,,8509.4580,0001110646,A,,502020,50,7370
137435,20201231,2020,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,21588.4220,1835.5350,,11209.5990,0001110646,A,,502020,50,7370
138205,20101231,2010,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,1839.1130,124.8910,2.0450,902.7410,0001110803,A,8019.3507,352030,35,3826
138205,20111231,2011,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,2195.8400,86.6280,1.3990,1055.5350,0001110803,A,3719.8402,352030,35,3826
138205,20121231,2012,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,2566.0850,151.2540,0.2510,1148.5160,0001110803,A,6889.9914,352030,35,3826
138205,20131231,2013,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,3019.0060,125.3080,0.5120,1421.1780,0001110803,A,14124.8866,352030,35,3826
138205,20141231,2014,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,3339.6400,353.3510,0.0000,1861.3580,0001110803,A,26511.0408,352030,35,3826
138205,20151231,2015,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,3687.7470,461.5590,0.0000,2219.7620,0001110803,A,28136.0659,352030,35,3826
138205,20161231,2016,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,4280.6000,462.6490,0.0000,2398.3730,0001110803,A,18718.9358,352030,35,3826
138205,20171231,2017,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,5257.0000,726.0000,0.0000,2752.0000,0001110803,A,32118.0300,352030,35,3826
138205,20181231,2018,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,6959.0000,826.0000,0.0000,3333.0000,0001110803,A,44089.7100,352030,35,3826
138205,20191231,2019,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,7316.0000,1002.0000,0.0000,3543.0000,0001110803,A,48765.7800,352030,35,3826
138205,20201231,2020,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,7585.0000,656.0000,0.0000,3239.0000,0001110803,A,54020.0000,352030,35,3826
141384,20101231,2010,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,476.9430,74.2530,1.5010,372.8280,0001097149,A,1492.6606,351010,35,3843
141384,20111231,2011,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,649.2640,66.7160,0.4210,479.7410,0001097149,A,1868.9606,351010,35,3843
141384,20121231,2012,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,756.3120,58.6910,0.0000,560.0410,0001097149,A,2236.9553,351010,35,3843
141384,20131231,2013,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,832.1470,64.2950,0.0000,660.2060,0001097149,A,4604.5126,351010,35,3843
141384,20141231,2014,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,987.9970,145.8320,0.0000,761.6530,0001097149,A,4484.2616,351010,35,3843
141384,20151231,2015,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,1158.6330,144.0200,0.0000,845.4860,0001097149,A,5235.0750,351010,35,3843
141384,20161231,2016,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,1396.1510,189.6820,0.0000,1079.8740,0001097149,A,7647.4299,351010,35,3843
141384,20171231,2017,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,1777.8560,231.4180,0.0000,1473.4130,0001097149,A,17784.0876,351010,35,3843
141384,20181231,2018,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,2052.4580,400.2350,0.0000,1966.4920,0001097149,A,16707.9065,351010,35,3843
141384,20191231,2019,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,2500.7020,442.7760,0.0000,2406.7960,0001097149,A,21885.9443,351010,35,3843
141384,20201231,2020,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,4829.6830,1775.8880,0.0000,2471.9410,0001097149,A,42141.2068,351010,35,3843
141460,20101231,2010,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,329.9360,-66.2650,3.1040,107.4700,0001060736,A,1519.0247,352010,35,2836
141460,20111231,2011,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,425.2160,-152.0300,2.8280,94.7780,0001060736,A,1939.3244,352010,35,2836
141460,20121231,2012,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,471.4220,-53.7820,1.9080,210.8120,0001060736,A,2773.6807,352010,35,2836
141460,20131231,2013,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,483.8980,-62.5200,1.4010,269.2640,0001060736,A,4891.1124,352010,35,2836
141460,20141231,2014,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,458.9650,-76.1410,1.5400,286.7580,0001060736,A,3983.2525,352010,35,2836
141460,20151231,2015,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,895.0950,-120.4860,1.7240,336.8020,0001060736,A,6268.5691,352010,35,2836
141460,20161231,2016,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,838.3960,-140.1110,1.9830,418.1470,0001060736,A,7503.5246,352010,35,2836
141460,20171231,2017,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,877.9490,-125.5300,2.1020,482.2500,0001060736,A,7725.1325,352010,35,2836
141460,20181231,2018,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,1503.3290,-222.6930,1.6460,654.7000,0001060736,A,9080.4449,352010,35,2836
141460,20191231,2019,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,2205.8660,-158.6500,1.4960,916.7130,0001060736,A,19652.0344,352010,35,2836
141460,20201231,2020,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,4000.9060,613.6700,0.8720,2175.5360,0001060736,A,31683.1763,352010,35,2836
142953,20101231,2010,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,95289.0000,4114.0000,18.0770,49207.0000,0001103982,A,55081.5912,302020,30,2052
142953,20111231,2011,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,93837.0000,3527.0000,16.3200,54366.0000,0001103982,A,66048.6319,302020,30,2052
142953,20121231,2012,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,75478.0000,3028.0000,13.7630,35015.0000,0001103982,A,45255.6878,302020,30,2052
142953,20131231,2013,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,72557.0000,3915.0000,12.4070,35299.0000,0001103982,A,60200.5141,302020,30,2052
142953,20141231,2014,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,66815.0000,2184.0000,10.4200,34244.0000,0001103982,A,60431.7593,302020,30,2052
142953,20151231,2015,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,62843.0000,7267.0000,9.8010,29636.0000,0001103982,A,70848.6797,302020,30,2052
142953,20161231,2016,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,61538.0000,1659.0000,7.6330,25923.0000,0001103982,A,67752.4648,302020,30,2052
142953,20171231,2017,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,63109.0000,2922.0000,6.1750,25896.0000,0001103982,A,63692.2208,302020,30,2052
142953,20181231,2018,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,62729.0000,3381.0000,5.8350,25938.0000,0001103982,A,58083.5300,302020,30,2052
142953,20191231,2019,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,64549.0000,3870.0000,4.8620,25868.0000,0001103982,A,79040.1305,302020,30,2052
142953,20201231,2020,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,67810.0000,3555.0000,2.4170,26581.0000,0001103982,A,82979.1038,302020,30,2052
147579,20101231,2010,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,982.0670,160.8530,0.5530,2162.6250,0001065280,A,9273.7974,502020,50,7841
147579,20111231,2011,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,3069.1960,226.1260,0.7250,3204.5770,0001065280,A,3838.5967,502020,50,7841
147579,20121231,2012,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,3967.8900,17.1520,1.8040,3609.2820,0001065280,A,5146.8003,502020,50,7841
147579,20131231,2013,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,5412.5630,112.4030,0.6430,4374.5620,0001065280,A,21945.5092,502020,50,7841
147579,20141231,2014,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,7056.6510,266.7990,0.5460,5504.6560,0001065280,A,20638.7098,502020,50,7841
147579,20151231,2015,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,10202.8710,122.6410,3.1800,6779.5110,0001065280,A,48947.7772,502020,50,7841
147579,20161231,2016,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,13586.6100,186.6780,3.5550,8830.6690,0001065280,A,53240.6852,502020,50,7841
147579,20171231,2017,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,19012.7420,558.9290,2.5500,11692.7130,0001065280,A,83194.1203,502020,50,7841
147579,20181231,2018,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,25974.4000,1211.2420,2.0400,15794.3410,0001065280,A,116860.0883,502020,50,7841
147579,20191231,2019,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,33975.7120,1866.9160,2.5880,20156.4470,0001065280,A,141984.7810,502020,50,7841
147579,20201231,2020,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,39280.3590,2761.3950,1.9090,24996.0560,0001065280,A,239486.6134,502020,50,7841
157413,20101231,2010,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,1229.7280,158.7980,5.0580,436.5500,0001269238,A,,255020,25,4700
157413,20111231,2011,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,1550.9360,171.0250,5.5020,555.7900,0001269238,A,,255020,25,4700
157413,20121231,2012,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,1873.1240,114.6700,3.8480,667.5320,0001269238,A,,255020,25,4700
157413,20131231,2013,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,3438.9670,164.9110,3.7810,889.8270,0001269238,A,,255020,25,4700
157413,20141231,2014,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,5043.1800,39.1230,5.8900,1184.1080,0001269238,A,,255020,25,4700
157413,20151231,2015,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,18346.1350,387.1150,5.0000,1682.2950,0001269238,A,17638.7113,255020,25,4700
157413,20161231,2016,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,20799.9280,-206.0640,7.4240,2769.4710,0001269238,A,,255020,25,4700
157413,20171231,2017,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,24906.3950,329.2210,5.0490,4115.9540,0001269238,A,,255020,25,4700
157413,20181231,2018,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,27018.6790,161.6790,26.2940,4502.1440,0001269238,A,,255020,25,4700
157413,20191231,2019,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,28747.5130,1006.8930,15.1930,5122.2140,0001269238,A,,255020,25,4700
157413,20201231,2020,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,28492.8450,-494.0820,8.9210,2787.0640,0001269238,A,,255020,25,4700
160329,20101231,2010,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,57851.0000,8505.0000,1.7430,29321.0000,0001652044,A,190843.1550,502030,50,7370
160329,20111231,2011,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,72574.0000,9737.0000,0.7180,37905.0000,0001652044,A,209849.6805,502030,50,7370
160329,20121231,2012,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,93798.0000,10737.0000,1.3920,50175.0000,0001652044,A,233420.5450,502030,50,7370
160329,20131231,2013,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,110920.0000,12920.0000,0.0020,59825.0000,0001652044,A,376370.2807,502030,50,7370
160329,20141231,2014,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,131133.0000,14444.0000,0.0000,66001.0000,0001652044,A,359263.2864,502030,50,7370
160329,20151231,2015,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,147461.0000,16348.0000,0.0000,74989.0000,0001652044,A,528168.4352,502030,50,7370
